site_id,time_index,vehicle_group,count,time_label
6,8,BUS,73,09:00
6,8,CAR,720,09:00
6,8,HGV,446,09:00
6,9,ALL,1242,09:15
6,9,BUS,61,09:15
6,9,CAR,733,09:15
6,9,HGV,448,09:15
6,10,ALL,1269,09:30
6,10,BUS,69,09:30
6,10,CAR,684,09:30
6,10,HGV,516,09:30
6,11,ALL,1174,09:45
6,11,BUS,61,09:45
6,11,CAR,625,09:45
6,11,HGV,488,09:45
6,12,ALL,1185,10:00
6,12,BUS,45,10:00
6,12,CAR,628,10:00
6,12,HGV,512,10:00
6,13,ALL,1129,10:15
6,13,BUS,39,10:15
6,13,CAR,583,10:15
6,13,HGV,507,10:15
6,14,ALL,1181,10:30
6,14,BUS,43,10:30
6,14,CAR,565,10:30
6,14,HGV,573,10:30
6,15,ALL,1241,10:45
6,15,BUS,32,10:45
6,15,CAR,640,10:45
6,15,HGV,569,10:45
6,16,ALL,1178,11:00
6,16,BUS,40,11:00
6,16,CAR,563,11:00
6,16,HGV,575,11:00
6,17,ALL,1207,11:15
6,17,BUS,31,11:15
6,17,CAR,550,11:15
6,17,HGV,626,11:15
6,18,ALL,1227,11:30
6,18,BUS,32,11:30
6,18,CAR,568,11:30
6,18,HGV,627,11:30
6,19,ALL,1261,11:45
6,19,BUS,30,11:45
6,19,CAR,590,11:45
6,19,HGV,641,11:45
6,20,ALL,1224,12:00
6,20,BUS,36,12:00
6,20,CAR,571,12:00
6,20,HGV,617,12:00
6,21,ALL,1277,12:15
6,21,BUS,43,12:15
6,21,CAR,650,12:15
6,21,HGV,584,12:15
6,22,ALL,1208,12:30
6,22,BUS,25,12:30
6,22,CAR,589,12:30
6,22,HGV,594,12:30
6,23,ALL,1266,12:45
6,23,BUS,33,12:45
6,23,CAR,622,12:45
6,23,HGV,611,12:45
6,24,ALL,1189,13:00
6,24,BUS,34,13:00
6,24,CAR,556,13:00
6,24,HGV,599,13:00
6,25,ALL,1230,13:15
6,25,BUS,35,13:15
6,25,CAR,629,13:15
6,25,HGV,566,13:15
6,26,ALL,1161,13:30
6,26,BUS,27,13:30
6,26,CAR,569,13:30
6,26,HGV,565,13:30
6,27,ALL,1248,13:45
6,27,BUS,39,13:45
6,27,CAR,619,13:45
6,27,HGV,590,13:45
6,28,ALL,1243,14:00
6,28,BUS,29,14:00
6,28,CAR,641,14:00
6,28,HGV,573,14:00
6,29,ALL,1237,14:15
6,29,BUS,34,14:15
6,29,CAR,640,14:15
6,29,HGV,563,14:15
6,30,ALL,1152,14:30
6,30,BUS,34,14:30
6,30,CAR,573,14:30
6,30,HGV,545,14:30
6,31,ALL,1264,14:45
6,31,BUS,30,14:45
6,31,CAR,682,14:45
6,31,HGV,552,14:45
6,32,ALL,1199,15:00
6,32,BUS,34,15:00
6,32,CAR,590,15:00
6,32,HGV,575,15:00
6,33,ALL,1280,15:15
6,33,BUS,32,15:15
6,33,CAR,680,15:15
6,33,HGV,568,15:15
6,34,ALL,1306,15:30
6,34,BUS,41,15:30
6,34,CAR,661,15:30
6,34,HGV,604,15:30
6,35,ALL,1328,15:45
6,35,BUS,42,15:45
6,35,CAR,688,15:45
6,35,HGV,598,15:45
6,36,ALL,1339,16:00
6,36,BUS,45,16:00
6,36,CAR,709,16:00
6,36,HGV,585,16:00
6,37,ALL,1228,16:15
6,37,BUS,40,16:15
6,37,CAR,639,16:15
6,37,HGV,549,16:15
6,38,ALL,1296,16:30
6,38,BUS,59,16:30
6,38,CAR,667,16:30
6,38,HGV,570,16:30
6,39,ALL,1227,16:45
6,39,BUS,53,16:45
6,39,CAR,665,16:45
6,39,HGV,509,16:45
6,40,ALL,1314,17:00
6,40,BUS,68,17:00
6,40,CAR,703,17:00
6,40,HGV,543,17:00
6,41,ALL,1264,17:15
6,41,BUS,55,17:15
6,41,CAR,727,17:15
6,41,HGV,482,17:15
6,42,ALL,1260,17:30
6,42,BUS,40,17:30
6,42,CAR,718,17:30
6,42,HGV,502,17:30
6,43,ALL,1233,17:45
6,43,BUS,56,17:45
6,43,CAR,703,17:45
6,43,HGV,474,17:45
6,44,ALL,1171,18:00
6,44,BUS,43,18:00
6,44,CAR,674,18:00
6,44,HGV,454,18:00
6,45,ALL,1211,18:15
6,45,BUS,47,18:15
6,45,CAR,696,18:15
6,45,HGV,468,18:15
6,46,ALL,1240,18:30
6,46,BUS,40,18:30
6,46,CAR,710,18:30
6,46,HGV,490,18:30
6,47,ALL,1324,18:45
6,47,BUS,34,18:45
6,47,CAR,798,18:45
6,47,HGV,492,18:45
7,0,ALL,268,07:00
7,0,BUS,3,07:00
7,0,CAR,219,07:00
7,0,HGV,46,07:00
7,1,ALL,305,07:15
7,1,BUS,5,07:15
7,1,CAR,256,07:15
7,1,HGV,44,07:15
7,2,ALL,334,07:30
7,2,BUS,3,07:30
7,2,CAR,284,07:30
7,2,HGV,47,07:30
7,3,ALL,393,07:45
7,3,BUS,1,07:45
7,3,CAR,346,07:45
7,3,HGV,46,07:45
7,4,ALL,411,08:00
7,4,BUS,1,08:00
7,4,CAR,369,08:00
7,4,HGV,41,08:00
7,5,ALL,376,08:15
7,5,BUS,8,08:15
7,5,CAR,319,08:15
7,5,HGV,49,08:15
7,6,ALL,354,08:30
7,6,BUS,1,08:30
7,6,CAR,322,08:30
7,6,HGV,31,08:30
7,7,ALL,403,08:45
7,7,BUS,3,08:45
7,7,CAR,358,08:45
7,7,HGV,42,08:45
7,8,ALL,380,09:00
7,8,BUS,2,09:00
7,8,CAR,324,09:00
7,8,HGV,54,09:00
7,9,ALL,379,09:15
7,9,BUS,6,09:15
7,9,CAR,323,09:15
7,9,HGV,50,09:15
7,10,ALL,344,09:30
7,10,BUS,2,09:30
7,10,CAR,281,09:30
7,10,HGV,61,09:30
7,11,ALL,356,09:45
7,11,BUS,3,09:45
7,11,CAR,294,09:45
7,11,HGV,59,09:45
7,12,ALL,303,10:00
7,12,BUS,2,10:00
7,12,CAR,242,10:00
7,12,HGV,59,10:00
7,13,ALL,299,10:15
7,13,BUS,3,10:15
7,13,CAR,228,10:15
7,13,HGV,68,10:15
7,14,ALL,302,10:30
7,14,BUS,1,10:30
7,14,CAR,240,10:30
7,14,HGV,61,10:30
7,15,ALL,303,10:45
7,15,BUS,2,10:45
7,15,CAR,235,10:45
7,15,HGV,66,10:45
7,16,ALL,329,11:00
7,16,BUS,3,11:00
7,16,CAR,249,11:00
7,16,HGV,77,11:00
7,17,ALL,343,11:15
7,17,BUS,6,11:15
7,17,CAR,259,11:15
7,17,HGV,78,11:15
7,18,ALL,317,11:30
7,18,BUS,1,11:30
7,18,CAR,242,11:30
7,18,HGV,74,11:30
7,19,ALL,343,11:45
7,19,BUS,0,11:45
7,19,CAR,267,11:45
7,19,HGV,76,11:45
7,20,ALL,334,12:00
7,20,BUS,0,12:00
7,20,CAR,251,12:00
7,20,HGV,83,12:00
7,21,ALL,322,12:15
7,21,BUS,6,12:15
7,21,CAR,247,12:15
7,21,HGV,69,12:15
7,22,ALL,334,12:30
7,22,BUS,3,12:30
7,22,CAR,263,12:30
7,22,HGV,68,12:30
7,23,ALL,319,12:45
7,23,BUS,1,12:45
7,23,CAR,255,12:45
7,23,HGV,63,12:45
7,24,ALL,316,13:00
7,24,BUS,2,13:00
7,24,CAR,260,13:00
7,24,HGV,54,13:00
7,25,ALL,362,13:15
7,25,BUS,3,13:15
7,25,CAR,300,13:15
7,25,HGV,59,13:15
7,26,ALL,331,13:30
7,26,BUS,3,13:30
7,26,CAR,269,13:30
7,26,HGV,59,13:30
7,27,ALL,326,13:45
7,27,BUS,3,13:45
7,27,CAR,260,13:45
7,27,HGV,63,13:45
7,28,ALL,361,14:00
7,28,BUS,0,14:00
7,28,CAR,297,14:00
7,28,HGV,64,14:00
7,29,ALL,356,14:15
7,29,BUS,5,14:15
7,29,CAR,278,14:15
7,29,HGV,73,14:15
7,30,ALL,405,14:30
7,30,BUS,2,14:30
7,30,CAR,329,14:30
7,30,HGV,74,14:30
7,31,ALL,315,14:45
7,31,BUS,2,14:45
7,31,CAR,240,14:45
7,31,HGV,73,14:45
7,32,ALL,283,15:00
7,32,BUS,4,15:00
7,32,CAR,228,15:00
7,32,HGV,51,15:00
7,33,ALL,358,15:15
7,33,BUS,5,15:15
7,33,CAR,285,15:15
7,33,HGV,68,15:15
7,34,ALL,348,15:30
7,34,BUS,1,15:30
7,34,CAR,294,15:30
7,34,HGV,53,15:30
7,35,ALL,361,15:45
7,35,BUS,1,15:45
7,35,CAR,303,15:45
7,35,HGV,57,15:45
7,36,ALL,341,16:00
7,36,BUS,3,16:00
7,36,CAR,282,16:00
7,36,HGV,56,16:00
7,37,ALL,379,16:15
7,37,BUS,10,16:15
7,37,CAR,327,16:15
7,37,HGV,42,16:15
7,38,ALL,434,16:30
7,38,BUS,0,16:30
7,38,CAR,377,16:30
7,38,HGV,57,16:30
7,39,ALL,447,16:45
7,39,BUS,3,16:45
7,39,CAR,395,16:45
7,39,HGV,49,16:45
7,40,ALL,438,17:00
7,40,BUS,1,17:00
7,40,CAR,398,17:00
7,40,HGV,39,17:00
7,41,ALL,458,17:15
7,41,BUS,5,17:15
7,41,CAR,416,17:15
7,41,HGV,37,17:15
7,42,ALL,389,17:30
7,42,BUS,3,17:30
7,42,CAR,351,17:30
7,42,HGV,35,17:30
7,43,ALL,371,17:45
7,43,BUS,3,17:45
7,43,CAR,345,17:45
7,43,HGV,23,17:45
7,44,ALL,433,18:00
7,44,BUS,2,18:00
7,44,CAR,402,18:00
7,44,HGV,29,18:00
7,45,ALL,427,18:15
7,45,BUS,2,18:15
7,45,CAR,407,18:15
7,45,HGV,18,18:15
7,46,ALL,404,18:30
7,46,BUS,7,18:30
7,46,CAR,382,18:30
7,46,HGV,15,18:30
7,47,ALL,413,18:45
7,47,BUS,0,18:45
7,47,CAR,395,18:45
7,47,HGV,18,18:45
8,0,ALL,796,07:00
8,0,BUS,28,07:00
8,0,CAR,401,07:00
8,0,HGV,367,07:00
8,1,ALL,926,07:15
8,1,BUS,25,07:15
8,1,CAR,502,07:15
8,1,HGV,399,07:15
8,2,ALL,876,07:30
8,2,BUS,30,07:30
8,2,CAR,526,07:30
8,2,HGV,320,07:30
8,3,ALL,970,07:45
8,3,BUS,29,07:45
8,3,CAR,561,07:45
8,3,HGV,380,07:45
8,4,ALL,974,08:00
8,4,BUS,32,08:00
8,4,CAR,617,08:00
8,4,HGV,325,08:00
8,5,ALL,1052,08:15
8,5,BUS,32,08:15
8,5,CAR,651,08:15
8,5,HGV,369,08:15
8,6,ALL,1135,08:30
8,6,BUS,44,08:30
8,6,CAR,807,08:30
8,6,HGV,284,08:30
8,7,ALL,1241,08:45
8,7,BUS,51,08:45
8,7,CAR,889,08:45
8,7,HGV,301,08:45
8,8,ALL,973,09:00
8,8,BUS,47,09:00
8,8,CAR,662,09:00
8,8,HGV,264,09:00
8,9,ALL,949,09:15
8,9,BUS,42,09:15
8,9,CAR,539,09:15
8,9,HGV,368,09:15
8,10,ALL,862,09:30
8,10,BUS,34,09:30
8,10,CAR,475,09:30
8,10,HGV,353,09:30
8,11,ALL,828,09:45
8,11,BUS,43,09:45
8,11,CAR,418,09:45
8,11,HGV,367,09:45
8,12,ALL,753,10:00
8,12,BUS,39,10:00
8,12,CAR,350,10:00
8,12,HGV,364,10:00
8,13,ALL,790,10:15
8,13,BUS,37,10:15
8,13,CAR,330,10:15
8,13,HGV,423,10:15
8,14,ALL,726,10:30
8,14,BUS,40,10:30
8,14,CAR,332,10:30
8,14,HGV,354,10:30
8,15,ALL,754,10:45
8,15,BUS,30,10:45
8,15,CAR,308,10:45
8,15,HGV,416,10:45
8,16,ALL,706,11:00
8,16,BUS,28,11:00
8,16,CAR,271,11:00
8,16,HGV,407,11:00
8,17,ALL,755,11:15
8,17,BUS,32,11:15
8,17,CAR,303,11:15
8,17,HGV,420,11:15
8,18,ALL,755,11:30
8,18,BUS,33,11:30
8,18,CAR,290,11:30
8,18,HGV,432,11:30
8,19,ALL,766,11:45
8,19,BUS,36,11:45
8,19,CAR,300,11:45
8,19,HGV,430,11:45
8,20,ALL,782,12:00
8,20,BUS,28,12:00
8,20,CAR,306,12:00
8,20,HGV,448,12:00
8,21,ALL,754,12:15
8,21,BUS,35,12:15
8,21,CAR,308,12:15
8,21,HGV,411,12:15
8,22,ALL,774,12:30
8,22,BUS,31,12:30
8,22,CAR,332,12:30
8,22,HGV,411,12:30
8,23,ALL,792,12:45
8,23,BUS,31,12:45
8,23,CAR,346,12:45
8,23,HGV,415,12:45
8,24,ALL,835,13:00
8,24,BUS,32,13:00
8,24,CAR,367,13:00
8,24,HGV,436,13:00
8,25,ALL,780,13:15
8,25,BUS,27,13:15
8,25,CAR,320,13:15
8,25,HGV,433,13:15
8,26,ALL,827,13:30
8,26,BUS,29,13:30
8,26,CAR,370,13:30
8,26,HGV,428,13:30
8,27,ALL,776,13:45
8,27,BUS,34,13:45
8,27,CAR,322,13:45
8,27,HGV,420,13:45
8,28,ALL,737,14:00
8,28,BUS,28,14:00
8,28,CAR,341,14:00
8,28,HGV,368,14:00
8,29,ALL,762,14:15
8,29,BUS,37,14:15
8,29,CAR,325,14:15
8,29,HGV,400,14:15
8,30,ALL,782,14:30
8,30,BUS,28,14:30
8,30,CAR,333,14:30
8,30,HGV,421,14:30
8,31,ALL,797,14:45
8,31,BUS,30,14:45
8,31,CAR,339,14:45
8,31,HGV,428,14:45
8,32,ALL,788,15:00
8,32,BUS,26,15:00
8,32,CAR,340,15:00
8,32,HGV,422,15:00
8,33,ALL,806,15:15
8,33,BUS,30,15:15
8,33,CAR,377,15:15
8,33,HGV,399,15:15
8,34,ALL,840,15:30
8,34,BUS,37,15:30
8,34,CAR,403,15:30
8,34,HGV,400,15:30
8,35,ALL,839,15:45
8,35,BUS,25,15:45
8,35,CAR,404,15:45
8,35,HGV,410,15:45
8,36,ALL,835,16:00
8,36,BUS,25,16:00
8,36,CAR,387,16:00
8,36,HGV,423,16:00
8,37,ALL,902,16:15
8,37,BUS,35,16:15
8,37,CAR,446,16:15
8,37,HGV,421,16:15
8,38,ALL,969,16:30
8,38,BUS,30,16:30
8,38,CAR,480,16:30
8,38,HGV,459,16:30
8,39,ALL,920,16:45
8,39,BUS,29,16:45
8,39,CAR,512,16:45
8,39,HGV,379,16:45
8,40,ALL,932,17:00
8,40,BUS,31,17:00
8,40,CAR,533,17:00
8,40,HGV,368,17:00
8,41,ALL,1008,17:15
8,41,BUS,22,17:15
8,41,CAR,624,17:15
8,41,HGV,362,17:15
8,42,ALL,993,17:30
8,42,BUS,38,17:30
8,42,CAR,615,17:30
8,42,HGV,340,17:30
8,43,ALL,1106,17:45
8,43,BUS,33,17:45
8,43,CAR,699,17:45
8,43,HGV,374,17:45
8,44,ALL,1068,18:00
8,44,BUS,34,18:00
8,44,CAR,643,18:00
8,44,HGV,391,18:00
8,45,ALL,1034,18:15
8,45,BUS,33,18:15
8,45,CAR,650,18:15
8,45,HGV,351,18:15
8,46,ALL,973,18:30
8,46,BUS,29,18:30
8,46,CAR,601,18:30
8,46,HGV,343,18:30
8,47,ALL,898,18:45
8,47,BUS,32,18:45
8,47,CAR,556,18:45
8,47,HGV,310,18:45
9,0,ALL,577,07:00
9,0,BUS,11,07:00
9,0,CAR,490,07:00
9,0,HGV,76,07:00
9,1,ALL,615,07:15
9,1,BUS,18,07:15
9,1,CAR,504,07:15
9,1,HGV,93,07:15
9,2,ALL,579,07:30
9,2,BUS,19,07:30
9,2,CAR,507,07:30
9,2,HGV,53,07:30
9,3,ALL,571,07:45
9,3,BUS,26,07:45
9,3,CAR,477,07:45
9,3,HGV,68,07:45
9,4,ALL,549,08:00
9,4,BUS,18,08:00
9,4,CAR,471,08:00
9,4,HGV,60,08:00
9,5,ALL,540,08:15
9,5,BUS,12,08:15
9,5,CAR,481,08:15
9,5,HGV,47,08:15
9,6,ALL,566,08:30
9,6,BUS,16,08:30
9,6,CAR,499,08:30
9,6,HGV,51,08:30
9,7,ALL,472,08:45
9,7,BUS,12,08:45
9,7,CAR,401,08:45
9,7,HGV,59,08:45
9,8,ALL,527,09:00
9,8,BUS,22,09:00
9,8,CAR,445,09:00
9,8,HGV,60,09:00
9,9,ALL,531,09:15
9,9,BUS,20,09:15
9,9,CAR,439,09:15
9,9,HGV,72,09:15
9,10,ALL,521,09:30
9,10,BUS,24,09:30
9,10,CAR,419,09:30
9,10,HGV,78,09:30
9,11,ALL,524,09:45
9,11,BUS,20,09:45
9,11,CAR,424,09:45
9,11,HGV,80,09:45
9,12,ALL,539,10:00
9,12,BUS,17,10:00
9,12,CAR,420,10:00
9,12,HGV,102,10:00
9,13,ALL,533,10:15
9,13,BUS,24,10:15
9,13,CAR,412,10:15
9,13,HGV,97,10:15
9,14,ALL,532,10:30
9,14,BUS,18,10:30
9,14,CAR,420,10:30
9,14,HGV,94,10:30
9,15,ALL,502,10:45
9,15,BUS,10,10:45
9,15,CAR,414,10:45
9,15,HGV,78,10:45
9,16,ALL,507,11:00
9,16,BUS,16,11:00
9,16,CAR,393,11:00
9,16,HGV,98,11:00
9,17,ALL,529,11:15
9,17,BUS,17,11:15
9,17,CAR,427,11:15
9,17,HGV,85,11:15
9,18,ALL,535,11:30
9,18,BUS,14,11:30
9,18,CAR,414,11:30
9,18,HGV,107,11:30
9,19,ALL,533,11:45
9,19,BUS,13,11:45
9,19,CAR,420,11:45
9,19,HGV,100,11:45
9,20,ALL,518,12:00
9,20,BUS,20,12:00
9,20,CAR,409,12:00
9,20,HGV,89,12:00
9,21,ALL,509,12:15
9,21,BUS,9,12:15
9,21,CAR,399,12:15
9,21,HGV,101,12:15
9,22,ALL,570,12:30
9,22,BUS,19,12:30
9,22,CAR,465,12:30
9,22,HGV,86,12:30
9,23,ALL,509,12:45
9,23,BUS,8,12:45
9,23,CAR,431,12:45
9,23,HGV,70,12:45
9,24,ALL,579,13:00
9,24,BUS,19,13:00
9,24,CAR,473,13:00
9,24,HGV,87,13:00
9,25,ALL,543,13:15
9,25,BUS,10,13:15
9,25,CAR,459,13:15
9,25,HGV,74,13:15
9,26,ALL,535,13:30
9,26,BUS,15,13:30
9,26,CAR,443,13:30
9,26,HGV,77,13:30
9,27,ALL,613,13:45
9,27,BUS,13,13:45
9,27,CAR,515,13:45
9,27,HGV,85,13:45
9,28,ALL,543,14:00
9,28,BUS,15,14:00
9,28,CAR,429,14:00
9,28,HGV,99,14:00
9,29,ALL,589,14:15
9,29,BUS,15,14:15
9,29,CAR,494,14:15
9,29,HGV,80,14:15
9,30,ALL,609,14:30
9,30,BUS,15,14:30
9,30,CAR,508,14:30
9,30,HGV,86,14:30
9,31,ALL,552,14:45
9,31,BUS,14,14:45
9,31,CAR,444,14:45
9,31,HGV,94,14:45
9,32,ALL,582,15:00
9,32,BUS,20,15:00
9,32,CAR,466,15:00
9,32,HGV,96,15:00
9,33,ALL,609,15:15
9,33,BUS,12,15:15
9,33,CAR,522,15:15
9,33,HGV,75,15:15
9,34,ALL,584,15:30
9,34,BUS,20,15:30
9,34,CAR,473,15:30
9,34,HGV,91,15:30
9,35,ALL,580,15:45
9,35,BUS,15,15:45
9,35,CAR,484,15:45
9,35,HGV,81,15:45
9,36,ALL,623,16:00
9,36,BUS,13,16:00
9,36,CAR,514,16:00
9,36,HGV,96,16:00
9,37,ALL,591,16:15
9,37,BUS,14,16:15
9,37,CAR,505,16:15
9,37,HGV,72,16:15
9,38,ALL,662,16:30
9,38,BUS,16,16:30
9,38,CAR,570,16:30
9,38,HGV,76,16:30
9,39,ALL,603,16:45
9,39,BUS,15,16:45
9,39,CAR,535,16:45
9,39,HGV,53,16:45
9,40,ALL,573,17:00
9,40,BUS,10,17:00
9,40,CAR,492,17:00
9,40,HGV,71,17:00
9,41,ALL,591,17:15
9,41,BUS,20,17:15
9,41,CAR,529,17:15
9,41,HGV,42,17:15
9,42,ALL,597,17:30
9,42,BUS,16,17:30
9,42,CAR,541,17:30
9,42,HGV,40,17:30
9,43,ALL,599,17:45
9,43,BUS,12,17:45
9,43,CAR,561,17:45
9,43,HGV,26,17:45
9,44,ALL,633,18:00
9,44,BUS,15,18:00
9,44,CAR,583,18:00
9,44,HGV,35,18:00
9,45,ALL,652,18:15
9,45,BUS,19,18:15
9,45,CAR,610,18:15
9,45,HGV,23,18:15
9,46,ALL,674,18:30
9,46,BUS,16,18:30
9,46,CAR,629,18:30
9,46,HGV,29,18:30
9,47,ALL,630,18:45
9,47,BUS,20,18:45
9,47,CAR,584,18:45
9,47,HGV,26,18:45
10,0,ALL,630,07:00
10,0,BUS,3,07:00
10,0,CAR,266,07:00
10,0,HGV,361,07:00
10,1,ALL,738,07:15
10,1,BUS,6,07:15
10,1,CAR,332,07:15
10,1,HGV,400,07:15
10,2,ALL,840,07:30
10,2,BUS,7,07:30
10,2,CAR,421,07:30
10,2,HGV,412,07:30
10,3,ALL,901,07:45
10,3,BUS,3,07:45
10,3,CAR,469,07:45
10,3,HGV,429,07:45
10,4,ALL,969,08:00
10,4,BUS,3,08:00
10,4,CAR,554,08:00
10,4,HGV,412,08:00
10,5,ALL,960,08:15
10,5,BUS,3,08:15
10,5,CAR,522,08:15
10,5,HGV,435,08:15
10,6,ALL,997,08:30
10,6,BUS,8,08:30
10,6,CAR,581,08:30
10,6,HGV,408,08:30
10,7,ALL,1035,08:45
10,7,BUS,10,08:45
10,7,CAR,611,08:45
10,7,HGV,414,08:45
10,8,ALL,850,09:00
10,8,BUS,5,09:00
10,8,CAR,468,09:00
10,8,HGV,377,09:00
10,9,ALL,747,09:15
10,9,BUS,7,09:15
10,9,CAR,363,09:15
10,9,HGV,377,09:15
10,10,ALL,854,09:30
10,10,BUS,7,09:30
10,10,CAR,408,09:30
10,10,HGV,439,09:30
10,11,ALL,728,09:45
10,11,BUS,8,09:45
10,11,CAR,326,09:45
10,11,HGV,394,09:45
10,12,ALL,679,10:00
10,12,BUS,4,10:00
10,12,CAR,280,10:00
10,12,HGV,395,10:00
10,13,ALL,617,10:15
10,13,BUS,3,10:15
10,13,CAR,233,10:15
10,13,HGV,381,10:15
10,14,ALL,636,10:30
10,14,BUS,6,10:30
10,14,CAR,253,10:30
10,14,HGV,377,10:30
10,15,ALL,634,10:45
10,15,BUS,3,10:45
10,15,CAR,249,10:45
10,15,HGV,382,10:45
10,16,ALL,622,11:00
10,16,BUS,7,11:00
10,16,CAR,240,11:00
10,16,HGV,375,11:00
10,17,ALL,636,11:15
10,17,BUS,5,11:15
10,17,CAR,212,11:15
10,17,HGV,419,11:15
10,18,ALL,601,11:30
10,18,BUS,6,11:30
10,18,CAR,241,11:30
10,18,HGV,354,11:30
10,19,ALL,611,11:45
10,19,BUS,5,11:45
10,19,CAR,230,11:45
10,19,HGV,376,11:45
10,20,ALL,626,12:00
10,20,BUS,7,12:00
10,20,CAR,238,12:00
10,20,HGV,381,12:00
10,21,ALL,690,12:15
10,21,BUS,8,12:15
10,21,CAR,275,12:15
10,21,HGV,407,12:15
10,22,ALL,651,12:30
10,22,BUS,7,12:30
10,22,CAR,245,12:30
10,22,HGV,399,12:30
10,23,ALL,654,12:45
10,23,BUS,6,12:45
10,23,CAR,282,12:45
10,23,HGV,366,12:45
10,24,ALL,642,13:00
10,24,BUS,7,13:00
10,24,CAR,270,13:00
10,24,HGV,365,13:00
10,25,ALL,659,13:15
10,25,BUS,7,13:15
10,25,CAR,266,13:15
10,25,HGV,386,13:15
10,26,ALL,704,13:30
10,26,BUS,5,13:30
10,26,CAR,309,13:30
10,26,HGV,390,13:30
10,27,ALL,722,13:45
10,27,BUS,4,13:45
10,27,CAR,322,13:45
10,27,HGV,396,13:45
10,28,ALL,667,14:00
10,28,BUS,4,14:00
10,28,CAR,272,14:00
10,28,HGV,391,14:00
10,29,ALL,693,14:15
10,29,BUS,7,14:15
10,29,CAR,309,14:15
10,29,HGV,377,14:15
10,30,ALL,746,14:30
10,30,BUS,7,14:30
10,30,CAR,312,14:30
10,30,HGV,427,14:30
10,31,ALL,745,14:45
10,31,BUS,5,14:45
10,31,CAR,334,14:45
10,31,HGV,406,14:45
10,32,ALL,665,15:00
10,32,BUS,9,15:00
10,32,CAR,278,15:00
10,32,HGV,378,15:00
10,33,ALL,690,15:15
10,33,BUS,10,15:15
10,33,CAR,298,15:15
10,33,HGV,382,15:15
10,34,ALL,724,15:30
10,34,BUS,3,15:30
10,34,CAR,343,15:30
10,34,HGV,378,15:30
10,35,ALL,713,15:45
10,35,BUS,6,15:45
10,35,CAR,317,15:45
10,35,HGV,390,15:45
10,36,ALL,792,16:00
10,36,BUS,7,16:00
10,36,CAR,338,16:00
10,36,HGV,447,16:00
10,37,ALL,850,16:15
10,37,BUS,4,16:15
10,37,CAR,403,16:15
10,37,HGV,443,16:15
10,38,ALL,862,16:30
10,38,BUS,6,16:30
10,38,CAR,415,16:30
10,38,HGV,441,16:30
10,39,ALL,849,16:45
10,39,BUS,5,16:45
10,39,CAR,433,16:45
10,39,HGV,411,16:45
10,40,ALL,915,17:00
10,40,BUS,5,17:00
10,40,CAR,474,17:00
10,40,HGV,436,17:00
10,41,ALL,919,17:15
10,41,BUS,4,17:15
10,41,CAR,500,17:15
10,41,HGV,415,17:15
10,42,ALL,921,17:30
10,42,BUS,1,17:30
10,42,CAR,523,17:30
10,42,HGV,397,17:30
10,43,ALL,921,17:45
10,43,BUS,5,17:45
10,43,CAR,512,17:45
10,43,HGV,404,17:45
10,44,ALL,899,18:00
10,44,BUS,5,18:00
10,44,CAR,495,18:00
10,44,HGV,399,18:00
10,45,ALL,885,18:15
10,45,BUS,5,18:15
10,45,CAR,490,18:15
10,45,HGV,390,18:15
10,46,ALL,789,18:30
10,46,BUS,3,18:30
10,46,CAR,447,18:30
10,46,HGV,339,18:30
10,47,ALL,779,18:45
10,47,BUS,5,18:45
10,47,CAR,411,18:45
10,47,HGV,363,18:45
11,0,ALL,1035,07:00
11,0,BUS,29,07:00
11,0,CAR,489,07:00
11,0,HGV,517,07:00
11,1,ALL,1119,07:15
11,1,BUS,26,07:15
11,1,CAR,522,07:15
11,1,HGV,571,07:15
11,2,ALL,1271,07:30
11,2,BUS,21,07:30
11,2,CAR,612,07:30
11,2,HGV,638,07:30
11,3,ALL,1322,07:45
11,3,BUS,26,07:45
11,3,CAR,699,07:45
11,3,HGV,597,07:45
11,4,ALL,1258,08:00
11,4,BUS,35,08:00
11,4,CAR,652,08:00
11,4,HGV,571,08:00
11,5,ALL,1289,08:15
11,5,BUS,16,08:15
11,5,CAR,712,08:15
11,5,HGV,561,08:15
11,6,ALL,1281,08:30
11,6,BUS,24,08:30
11,6,CAR,703,08:30
11,6,HGV,554,08:30
11,7,ALL,1246,08:45
11,7,BUS,19,08:45
11,7,CAR,699,08:45
11,7,HGV,528,08:45
11,8,ALL,1191,09:00
11,8,BUS,21,09:00
11,8,CAR,622,09:00
11,8,HGV,548,09:00
11,9,ALL,1080,09:15
11,9,BUS,32,09:15
11,9,CAR,546,09:15
11,9,HGV,502,09:15
11,10,ALL,1030,09:30
11,10,BUS,28,09:30
11,10,CAR,509,09:30
11,10,HGV,493,09:30
11,11,ALL,939,09:45
11,11,BUS,31,09:45
11,11,CAR,433,09:45
11,11,HGV,475,09:45
11,12,ALL,977,10:00
11,12,BUS,31,10:00
11,12,CAR,426,10:00
11,12,HGV,520,10:00
11,13,ALL,936,10:15
11,13,BUS,25,10:15
11,13,CAR,437,10:15
11,13,HGV,474,10:15
11,14,ALL,945,10:30
11,14,BUS,22,10:30
11,14,CAR,428,10:30
11,14,HGV,495,10:30
11,15,ALL,971,10:45
11,15,BUS,18,10:45
11,15,CAR,457,10:45
11,15,HGV,496,10:45
11,16,ALL,977,11:00
11,16,BUS,28,11:00
11,16,CAR,409,11:00
